Gene	SRR18584972	SRR18584974	SRR18584975	SRR18584976	SRR18584977	SRR18584978	SRR18584979	SRR18584980	SRR18584981	SRR18584982	SRR18584983	SRR18585056	SRR18585057	SRR18585058	SRR18585059	SRR18585061	SRR18585062	SRR18585063	SRR18585064	SRR18585065	SRR18585076	SRR18585077	SRR18585078	SRR18585079	SRR18585105	SRR18585106	SRR18585107	SRR18585109	SRR18585110	SRR18585111	SRR18585112	SRR18585113	SRR18585114	SRR18585115	SRR18585128	SRR18585129	SRR18585131	SRR18585132	SRR18585133	SRR18585134	SRR18585135	SRR18585136	SRR18585137	SRR18585138	SRR18585139	SRR18585140	SRR18585142	SRR18585143	SRR18585144	SRR18585177	SRR18585178	SRR18585179	SRR18585180	SRR18585181	SRR18585182	SRR18585183	SRR18585184	SRR18585212	SRR18585213	SRR18585214	SRR18585215	SRR18585216	SRR18585218	SRR18585219	SRR18585220	SRR18585221	SRR18585222	SRR18585223	SRR18585254	SRR18585256	SRR18585257	SRR18585258	SRR18585259	SRR18585260	SRR18585261	SRR18585272	SRR18585273	
UniRef90_A0A229I589	0	0	0	1.76051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.401	0	0	0	0	0	0.518374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.445	11.2834	5.30614	1.5938	18.1936	21.1658	17.3188	0	0
UniRef90_A0A229I597	0	0	0	0.980659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.11708	0	0	0	0	0	0.836784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.4507	11.9013	2.17963	2.46707	16.4532	19.2434	20.2715	0	0
UniRef90_A0A229I5A4	0	0	0	0.973533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.78371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.6201	7.50279	3.90704	1.58989	14.7892	16.8529	10.977	0	0
UniRef90_A0A229I5A6	0	0	0	0.903341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.82781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.58252	4.52503	3.16921	1.60501	11.0523	12.6528	7.52835	0	0
UniRef90_A0A229I5A8	0	0	0	0.852255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.11183	0	0	0	0	0	0.923903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.06591	4.18891	2.90546	1.22083	8.35673	11.1292	4.81153	0	0
UniRef90_A0A229I5B2	0	0	0	1.18017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.0392	0	0	0	0	0	1.61739	1.08623	0	1.2101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.4778	10.2438	3.33997	1.02201	15.1703	14.9082	19.1416	0	0
UniRef90_A0A229I5B3	0	0	0	0.959239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.57216	0	0	0	0	0	0.659125	0.858406	0	1.36245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.52	9.92772	2.83476	1.20495	14.4674	12.2993	19.0075	0	0
UniRef90_A0A229I5B4	0	0	0	1.00223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.97348	0	0	0	0	0	0.557578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.12573	4.27803	3.87115	1.03136	12.9465	15.5337	7.70969	0	0
UniRef90_A0A229I5B6	0	0	0	0.947118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.97077	0	0	0	0	0	0.307496	0	0	0	0.724574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.20015	7.18726	3.29332	1.53645	11.8241	13.4039	6.63994	0	0
UniRef90_A0A229I5B8	0	0	0	0.662012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.66765	0	0	0	0	0	0	0	0	0.973116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.13636	5.61464	1.63812	1.40184	7.59241	12.8526	5.66309	0	0
UniRef90_A0A229I5B9	0	0	0	1.43304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.20476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.62324	6.31037	2.92598	1.63193	10.8463	13.603	6.75743	0	0
UniRef90_A0A229I5C0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.50421	0	0	0	0	0	0.690257	0.562622	0	1.34735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.4828	8.56733	1.94515	1.21676	8.39599	9.33057	13.7428	0	0
UniRef90_A0A229I5C1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.44059	0	0	0	0	0	0.70774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.95686	4.13944	2.09733	1.39298	7.17616	9.77827	6.04179	0	0
UniRef90_A0A229I5C2	0	0	0	0.272842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.8592	0	0	0	0	0	1.77651	1.42075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.452	13.0814	6.248	3.14293	24.0293	22.2665	25.6596	0	0
UniRef90_A0A229I5C4	0	0	0	0.384775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.16135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.5959	6.1118	4.97877	1.41377	11.0265	18.0102	11.4561	0	0
UniRef90_A0A229I5C6	0	0	0	1.84984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.5887	0	0	0	0	0	3.25783	1.9222	0	6.98414	3.46477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65.1259	26.2819	17.7131	6.99879	37.3057	38.734	44.9847	0	0
UniRef90_A0A229I5C7	0	0	0	0.908576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.6641	0	0	0	0	0	0.441026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.62834	6.02495	3.5364	1.1783	8.58922	11.836	5.15406	0	0
UniRef90_A0A229I5D0	0	0	0	0.572098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.47747	0	0	0	0	0	0	0	0	0	0.80725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.76321	3.46266	3.78642	3.8822	14.8327	17.0677	15.0578	0	0
UniRef90_A0A229I5D1	0	0	0	1.09014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.73417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.6611	5.58525	4.06569	2.6243	11.9794	16.0553	10.2244	0	0
UniRef90_A0A229I5D3	0	0	0	1.22888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.32926	3.40766	2.38266	1.12317	7.63239	11.2379	5.91337	0	0
UniRef90_A0A229I5D5	0	0	0	0.829422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.11372	0	0	0	0	0	1.89736	0	0	0.956191	1.46485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.8204	8.73395	3.88612	1.33153	12.208	17.3759	11.8049	0	0
UniRef90_A0A229I5D8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.963018	0	0	0	0	0	0.209642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.00168	1.95773	1.53848	0	3.22948	2.97369	2.73789	0	0
UniRef90_A0A229I5D9	0	0	0	0.98606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.67037	0	0	0	0	0	1.00464	0.630034	0	0.771399	0.767406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.916	11.6585	11.6553	2.17276	25.0153	19.677	24.5242	0	0
UniRef90_A0A229I5E3	0	0	0	1.18416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.46287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.1245	3.72982	3.21129	1.72031	8.63867	16.8665	8.84613	0	0
UniRef90_A0A229I5E4	0	0	0	0.566552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.10609	0	0	0	0	0	0.525326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.6897	7.60282	3.88193	1.68551	12.1323	16.4407	11.1518	0	0
UniRef90_A0A229I5E6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.22478	0	0	0.587868	0	0	1.1217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.6345	7.62817	4.47794	1.60869	11.1862	15.4898	13.7467	0	0
UniRef90_A0A229I5E7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.01218	0	0	0	0	0	1.21975	1.93276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.42	11.1742	2.80097	1.6515	23.067	30.6085	19.3777	0	0
UniRef90_A0A229I5F0	0	0	0	0.740409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.01117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.79161	4.39194	2.7505	1.07389	9.076	12.1229	8.20777	0	0
UniRef90_A0A229I5F1	0	0	0	0.551033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.392628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_A0A229I5F5	0	0	0	1.4674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.55508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.307	6.33279	3.68192	1.93355	13.2519	19.5993	12.1673	0	0
UniRef90_A0A229I5F6	0	0	0	0.32302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.85867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.1613	5.29746	2.30498	1.50991	9.54629	14.82	8.70704	0	0
UniRef90_A0A229I5F7	0	0	0	0.686007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.61141	0	0	0.127383	0	0	0.496447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.0843	3.80514	1.72018	0.870204	6.83	11.2125	4.23382	0	0
UniRef90_A0A229I5F8	0	0	0	1.08718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.92472	0	0	0.455702	0	0	0	0	0	1.03834	2.17373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.5218	5.37737	2.73001	1.4434	13.5508	19.1467	11.7804	0	0
UniRef90_A0A229I5F9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.78643	0	0	0	0	0	0.371712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.88606	3.73498	3.75982	1.63327	11.5402	13.6415	8.87916	0	0
UniRef90_A0A229I5G1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.34134	0	0	0	0	0	0.736729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.78786	3.28485	2.05059	1.33936	5.75781	7.299	5.19641	0	0
UniRef90_A0A229I5G5	0	0	0	1.32002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.10887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.43985	5.86133	3.3763	2.01552	10.6597	14.3169	8.29931	0	0
UniRef90_A0A229I5G6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.843701	0	0	0	0	0	0.264933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.68547	2.11022	1.23889	0	2.40431	3.75094	6.02209	0	0
UniRef90_A0A229I5G7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.48618	0	0	0	0	0	1.19991	0.638811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.4933	7.46849	3.41527	1.78082	7.97054	15.0055	15.25	0	0
UniRef90_A0A229I5G9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.56284	0	0	0	0	0	4.52326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.0847	8.09474	5.3783	3.02407	9.30086	12.9416	10.2342	0	0
UniRef90_A0A229I5H0	0	0	0	0.359911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_A0A229I5H2	0	0	0	0.349869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00596	0	0	0	0	0	0.392247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.73021	5.09662	3.21742	1.78603	11.4293	16.5186	6.11911	0	0
UniRef90_A0A229I5H5	0	0	0	0.879639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.07218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.50199	4.26705	2.73539	1.48908	11.0525	15.9192	8.30445	0	0
UniRef90_A0A229I5H6	0	0	0	0.490877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.07849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.91173	4.53763	3.50437	2.05506	5.93764	12.5497	5.01943	0	0
UniRef90_A0A229I5I3	0	0	0	1.07028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.42883	0	0	0	0	0	0.609241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.25243	4.52046	3.7782	1.47332	11.2105	16.21	10.2989	0	0
UniRef90_A0A229I5I5	0	0	0	0.946186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.33534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.55485	4.60212	2.20862	1.35133	8.67735	13.9726	7.93287	0	0
UniRef90_A0A229I5I8	0	0	0	0.809742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.77249	0	0	0	0	0	0.390026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.9246	9.77241	3.66308	0.9255	12.906	18.2863	15.1473	0	0
UniRef90_A0A229I5J0	0	0	0	0.822232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.7471	0	0	0	0	0	2.33959	1.11446	0	10.8462	2.67042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115.13	38.9292	16.2339	7.04999	52.6335	49.4583	74.6507	0	0
UniRef90_A0A229I5J5	0	0	0	1.84705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.86886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.0752	5.7376	3.60875	1.1366	13.5574	12.3931	8.72905	0	0
UniRef90_A0A229I5K4	0	0	0	0.456954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.31228	0	0	0	0	0	1.49707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.25771	2.67164	3.7477	0.414931	6.13478	12.2114	4.92447	0	0
UniRef90_A0A229I5K6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.66211	0	0	0	0	0	1.34216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.5358	11.2556	5.07784	1.09299	12.1426	21.956	16.47	0	0
UniRef90_A0A229I5K8	0	0	0	1.15383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.83029	0	0	0.471189	0	0	0	0	0	2.48716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.6208	11.2839	4.68384	3.1118	15.5478	26.0559	18.8984	0	0
UniRef90_A0A229I5L4	0	0	0	1.21841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.59566	0	0	0	0	0	0	0.673056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.6348	9.99145	4.50596	1.88653	23.4523	21.381	17.9627	0	0
UniRef90_A0A229I5L5	0	0	0	1.13381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.51222	0	0	0.199843	0	0	0.957656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.8323	10.7091	3.55298	1.67797	16.028	23.6519	18.5087	0	0
UniRef90_A0A229I5L6	0	0	0	1.54219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.27122	0	0	0	0	0	0.267741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.3088	5.99664	2.58922	2.52803	11.5129	15.4201	10.2746	0	0
UniRef90_A0A229I5L7	0	0	0	1.0521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.83132	0	0	0	0	0	0.567761	0	0	0.931382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.70862	5.72029	4.76621	0.826964	10.9545	13.8196	11.6111	0	0
UniRef90_A0A229I5L8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.50625	0	0	0	0	0	0.43263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.0826	6.51837	2.4825	0.515554	6.0308	8.28995	9.4725	0	0
UniRef90_A0A229I5M5	0	0	0	0.932205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.491	0	0	0	0	0	1.25109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.8127	21.4748	8.51396	2.92945	32.668	24.9432	34.6445	0	0
UniRef90_A0A229I5M8	0	0	0	1.12618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.39819	0	0	0	0	0	0.200108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.36358	5.11209	3.54677	1.42821	10.5628	15.3327	8.35668	0	0
UniRef90_A0A229I5M9	0	0	0	0.425798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.40202	0	0	0	0	0	2.04464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.31795	6.26319	0	3.85933	4.82438	11.7268	9.84278	0	0
UniRef90_A0A229I5N1	0	0	0	1.37778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.9556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.3024	10.8594	5.62348	1.31651	15.2112	19.048	12.6082	0	0
UniRef90_A0A229I5N2	0	0	0	1.47719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.44332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.4779	5.49548	1.60155	0.554169	9.7319	9.66843	8.46517	0	0
UniRef90_A0A229I5N6	0	0	0	0.832225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.3187	0	0	0	0	0	1.10433	0	0	2.60845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56.153	20.482	7.58706	3.90227	29.2173	39.0504	40.9792	0	0
UniRef90_A0A229I5N7	0	0	0	1.2455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.18195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.903	4.56225	2.49826	2.0367	11.2377	19.6579	9.05279	0	0
UniRef90_A0A229I5N9	0	0	0	1.70277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.11733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.46022	3.58274	2.85011	1.6152	9.58047	22.1594	11.3611	0	0
UniRef90_A0A229I5P0	0	0	0	1.24782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.12684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.21901	6.42271	2.7362	1.4047	11.0093	12.8445	5.98887	0	0
UniRef90_A0A229I5P3	0	0	0	1.2335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.5556	0	0	0	0	0	0	0	0	2.21144	1.31308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48.5542	14.5795	5.76924	2.50396	24.1375	27.9649	26.0112	0	0
UniRef90_A0A229I5P4	0	0	0	0.766605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.97751	0	0	0	0	0	0.93066	0	0	6.47479	1.08852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65.7117	15.5891	6.82137	2.27215	17.7583	20.8109	30.9169	0	0
